,id,ost,branche,filter,gruend,zusamm,zusamm10,geschl,geschl10,absatz,um,ex,exno,bges,pd,pz,pa,pn,pdentw,umneu,umunw,mneu,mneup,pzentw,rek,rekp,iafetz,iafue,iavfetz,iavfue,iamstz,iams,iaewtz,iaew,iawstz,iamatz,iapgtz,iasotz,iaso,iages,iainv,iagese,iagesep,fue,fuekon,fuebab,fuebso,inaus1,inaus2,inaus3,inaus4,inaus5,inaus6,inaus7,inaus8,inaus9,oeff,foeinf1,foeinf2,foeinf3,foeinf4,foeinf5,foeinf6,foeinf7,foeinf8,foeinf9,foeinf10,foeinf11,foeprtz1,foeprtz2,foeprtz3,foeprtz4,foeprtz5,foepr1,foepr2,foepr3,foepr4,foepr5,foezw1,foezw2,foezw3,foezw4,foezw5,foeaus1,foeaus2,foeaus3,foeaus4,foeaus5,foeaus6,koop,kod1,kod2,kod3,kod4,kod5,kod6,kod7,kod8,koa1,koa2,koa3,koa4,koa5,koa6,koa7,koa8,info1,info2,info3,info4,info5,info6,info7,info8,info9,info10,info11,info12,hema,hemb,hemc,hemd,noin1,noin2,noin3,hemm1,hemm2,hemm3,hemm4,hemm5,hemm6,hemm7,hemm8,hemm9,patent,patok,schutz1,schutz2,schutz3,schutz4,schutz5,schutz6,schutz7,schu1,schu2,schu3,schu4,schu5,schu6,schu7,aktiv1,aktiv2,aktiv3,aktiv4,aktiv5,bhsp,bfsp,bapp,bsop,frauen,senior,bgese,bhse,bgesep,bhsep,bkost,wb,wbno,inv,invno,invi,invino,mkost
26,27.0,NBL,TechDL,nein,nein,nein,,nein,,,1.60128,,,18.124294,ja,ja,nein,ja,selbst,30<=x<50,50<=x<75,ja,20<=x<30,1.0,nein,x=0,ja,0.052873626,ja,0.07799343,ja,0.03315497,ja,0.023101265,,,,1.0,0.0067868982,0.16390602,0.056256287,gleich,0.0,0.11564236,staendig,7.994813,8.967815,hoch,mittel,hoch,nein,nein,nein,nein,nein,nein,ja,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,nein,nein,nein,nein,nein,,,,,,ja,ja,nein,nein,,ja,nein,nein,nein,nein,nein,ja,nein,ja,nein,nein,nein,nein,ja,nein,,,,,,,,,hoch,,hoch,nein,nein,nein,nein,mittel,nein,hoch,nein,,nein,nein,nein,nein,nein,nein,nein,nein,mittel,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,ja,nein,nein,,,,,mittel,,,nein,nein,nein,ja,nein,75<=x<=100,15<=x<20,x=0,x=0,12.0,24.0,3.0,3.0,-18.0,-18.0,0.9310727,0.01023789,nein,0.057059865,nein,0.029562216,nein,
27,28.0,ABL,HolzPapier,nein,nein,nein,,ja,nein,national-lokal,1.8242644,,,22.065454,ja,ja,nein,ja,selbst,15<=x<20,75<=x<=100,ja,5<=x<10,1.0,ja,0<x<5,nein,0.0,nein,0.0,ja,0.20760271,nein,0.0,nein,nein,ja,1.0,,,0.18748984,unbekannt,,0.0,nie,,,mittel,mittel,mittel,hoch,mittel,niedrig,niedrig,mittel,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,niedrig,hoch,mittel,niedrig,niedrig,niedrig,nein,nein,nein,nein,mittel,,nein,nein,nein,nein,nein,nein,nein,nein,niedrig,nein,nein,hoch,mittel,mittel,mittel,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,ja,,,,,12.0,11.0,2.0,2.0,0.0,0.0,0.76633716,0.0,ja,0.071967386,nein,0.003501334,nein,0.6177467
28,29.0,ABL,Verkehr/Post,ja,nein,ja,ja,nein,,ueberregional,25.605972,,,183.02,nein,nein,nein,ja,,,,,,,,,nein,0.0,nein,0.0,ja,0.1286606,nein,0.0,nein,ja,ja,1.0,0.081429996,0.23590818,0.23462075,unbekannt,,0.0,nie,,,hoch,hoch,mittel,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,nein,nein,hoch,mittel,nein,nein,nein,nein,niedrig,niedrig,,nein,nein,nein,nein,,,,hoch,hoch,niedrig,niedrig,nein,nein,nein,nein,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,ja,nein,0<x<5,75<=x<=100,10<=x<15,5<=x<10,20.0,8.0,2.0,2.0,0.0,0.0,4.7051187,0.0712752,nein,0.26898253,nein,0.17219144,nein,
29,30.0,ABL,Bank/Vers,nein,nein,nein,,nein,,ueberregional,,0.0,ja,765.2959,ja,ja,nein,ja,selbst,0<x<5,75<=x<=100,nein,x=0,1.0,nein,x=0,ja,1.5384043,ja,1.0004535,ja,0.24667332,,,,,,,,4.5727205,0.25108975,gleich,0.0,2.5663073,staendig,15.848923,14.82022,mittel,nein,mittel,niedrig,nein,niedrig,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,nein,nein,nein,nein,,ja,nein,nein,nein,,,,hoch,hoch,niedrig,hoch,mittel,niedrig,niedrig,mittel,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,20<=x<30,50<=x<75,5<=x<10,10<=x<15,37.0,16.0,2.0,1.0,0.0,3.0,51.08945,0.6932641,nein,11.465573,nein,0.5242446,nein,
30,31.0,ABL,GHandel,nein,nein,nein,,nein,,,5.1315,0.0,ja,37.535534,ja,nein,nein,nein,zusammen,10<=x<15,75<=x<=100,nein,x=0,,,,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,0.0,,steigen,5.0,0.0,nie,,,mittel,mittel,mittel,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,nein,nein,niedrig,nein,nein,nein,nein,nein,nein,,mittel,,nein,nein,nein,nein,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,ja,nein,nein,nein,nein,nein,,,,,,,,ja,ja,nein,ja,nein,10<=x<15,75<=x<=100,x=0,5<=x<10,65.0,18.0,1.0,2.0,6.0,0.0,1.1645412,0.006174117,nein,0.01274638,nein,0.0070316973,nein,
31,32.0,ABL,ETechnik,nein,nein,nein,,nein,,ueberregional,25.393068,,,88.68542,ja,nein,nein,nein,selbst,0<x<5,75<=x<=100,ja,0<x<5,,,,nein,0.0,nein,0.0,ja,0.24233021,nein,0.0,ja,ja,ja,1.0,0.25220963,0.5637272,0.236795,gleich,0.0,0.0,nie,,,hoch,niedrig,hoch,,,,,,,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,niedrig,hoch,nein,nein,nein,nein,nein,nein,mittel,mittel,,nein,nein,nein,nein,,,,mittel,hoch,mittel,niedrig,mittel,niedrig,niedrig,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,ja,ja,,,,,,,,ja,nein,nein,ja,ja,10<=x<15,75<=x<=100,0<x<5,5<=x<10,25.0,11.0,2.0,2.0,0.0,3.0,3.4738815,0.025190864,nein,11.342578,nein,0.5557241,nein,9.966741
32,33.0,NBL,TechDL,ja,nein,nein,,nein,,national-lokal,1.0793916,0.0,ja,12.139802,nein,nein,nein,ja,,,,,,,,,ja,1.0000152e-06,nein,0.0,ja,0.0076624686,ja,0.0019972026,ja,nein,nein,1.0,9.999891e-07,0.009943527,0.0030472542,unbekannt,,9.999609e-07,,,,mittel,mittel,mittel,mittel,niedrig,niedrig,niedrig,niedrig,niedrig,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,mittel,niedrig,mittel,niedrig,nein,nein,nein,nein,niedrig,niedrig,,nein,nein,nein,nein,,,,mittel,mittel,niedrig,mittel,mittel,niedrig,niedrig,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,ja,ja,nein,ja,75<=x<=100,15<=x<20,0<x<5,0<x<5,40.0,20.0,3.0,3.0,-20.0,-5.0,0.012904307,0.00075334165,nein,0.00042924515,nein,0.00045038917,nein,
33,34.0,NBL,Verkehr/Post,ja,ja,nein,,nein,,international,1.1273135,0.0,ja,7.480925,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,,,,,15.0,nein,2.0,2.0,0.0,0.0,0.2513748,0.002610652,nein,0.0,ja,0.0,ja,
34,35.0,ABL,Verkehr/Post,ja,nein,nein,,nein,,,0.69807994,,,12.431086,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,niedrig,hoch,niedrig,mittel,niedrig,niedrig,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,ja,nein,nein,x=0,50<=x<75,x=0,30<=x<50,10.0,20.0,1.0,3.0,20.0,,0.044609275,0.0,ja,0.21206467,nein,0.0027559113,nein,
35,36.0,ABL,Maschinenbau,nein,nein,ja,ja,,,international,17.248127,0.008123763,nein,172.41142,ja,nein,nein,ja,selbst,5<=x<10,75<=x<=100,ja,5<=x<10,,,,nein,0.0,nein,0.0,ja,0.35044986,nein,0.0,ja,ja,ja,1.0,0.07534686,0.47169697,0.1032406,steigen,30.0,0.0,nie,,,mittel,mittel,hoch,mittel,hoch,mittel,niedrig,nein,niedrig,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,mittel,niedrig,mittel,niedrig,nein,nein,niedrig,nein,niedrig,mittel,,ja,nein,nein,nein,,,,mittel,mittel,hoch,mittel,hoch,mittel,niedrig,nein,niedrig,nein,nein,nein,nein,nein,nein,ja,nein,ja,,,,,mittel,,hoch,ja,ja,nein,ja,nein,5<=x<10,50<=x<75,0<x<5,20<=x<30,10.0,20.0,1.0,1.0,10.0,15.0,4.173131,0.012716441,nein,0.94575125,nein,0.029726932,nein,7.285071
36,37.0,ABL,HolzPapier,ja,nein,nein,,nein,,,3.67746,0.0,ja,47.842037,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,nein,nein,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,niedrig,nein,nein,ja,ja,ja,ja,ja,ja,ja,niedrig,niedrig,niedrig,niedrig,mittel,mittel,mittel,nein,ja,ja,ja,ja,10<=x<15,50<=x<75,10<=x<15,20<=x<30,40.0,15.0,1.0,2.0,10.0,0.0,1.1911428,0.010164407,nein,1.316416,nein,0.07841746,nein,1.4382926
37,38.0,ABL,Wohnung/Vermietung,ja,nein,nein,,nein,,ueberregional,18.516943,,,66.8056,nein,nein,nein,ja,,,,,,,,,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,0.0,,unbekannt,,0.0,nie,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,nein,nein,nein,mittel,niedrig,nein,nein,nein,nein,niedrig,niedrig,,nein,nein,nein,nein,nein,ja,nein,nein,nein,nein,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,5<=x<10,30<=x<50,x=0,50<=x<75,30.0,30.0,1.0,2.0,5.0,0.0,2.2774322,0.010787331,nein,15.083915,nein,0.0019004389,nein,
38,39.0,NBL,EDV/Telek,nein,nein,ja,ja,nein,,ueberregional,4.8294787,0.10135353,nein,46.66569,ja,nein,ja,ja,selbst,50<=x<75,30<=x<50,ja,10<=x<15,,,,ja,0.20556304,nein,0.0,ja,0.00971202,ja,0.010470387,ja,ja,ja,1.0,0.007952607,0.22888511,,fallen,-20.0,0.18820816,staendig,4.472406,4.0827594,hoch,mittel,mittel,niedrig,nein,nein,nein,nein,nein,ja,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,,ja,ja,ja,ja,ja,niedrig,mittel,mittel,niedrig,mittel,nein,ja,ja,nein,,ja,nein,nein,ja,ja,nein,ja,nein,nein,nein,ja,nein,nein,ja,nein,,,,,,,,,hoch,niedrig,mittel,niedrig,hoch,nein,nein,niedrig,nein,hoch,hoch,,ja,ja,ja,nein,,,,hoch,hoch,mittel,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,ja,nein,ja,nein,ja,,,mittel,,niedrig,,mittel,ja,nein,ja,ja,ja,75<=x<=100,5<=x<10,5<=x<10,x=0,17.0,nein,1.0,1.0,30.0,25.0,2.3906496,0.14882597,nein,0.18089281,nein,0.17546795,nein,
39,40.0,ABL,TechDL,nein,nein,nein,,nein,,,1.1138905,,,7.9264646,nein,ja,nein,nein,,,,,,1.0,ja,10<=x<15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ja,ja,ja,mittel,nein,nein,nein,nein,niedrig,niedrig,nein,nein,nein,ja,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,ja,ja,ja,ja,75<=x<=100,x=0,x=0,x=0,24.0,8.0,1.0,1.0,21.0,17.0,0.98985624,0.012505525,nein,0.044132315,nein,0.065610304,nein,
40,41.0,ABL,Kunststoff,nein,nein,nein,,nein,,,2.6363316,0.0,ja,18.88664,ja,nein,nein,nein,selbst,0<x<5,75<=x<=100,ja,,,,,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,0.0,,unbekannt,,0.0,nie,,,niedrig,niedrig,nein,nein,nein,nein,nein,niedrig,nein,ja,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ja,ja,ja,ja,ja,mittel,mittel,mittel,mittel,mittel,,ja,ja,ja,,ja,nein,nein,nein,ja,ja,nein,,,,,,,,,,,,,,,,,nein,mittel,nein,nein,nein,nein,hoch,nein,nein,nein,mittel,,ja,nein,nein,ja,ja,nein,ja,mittel,hoch,hoch,niedrig,niedrig,niedrig,niedrig,nein,mittel,ja,ja,nein,ja,nein,nein,nein,nein,nein,,hoch,,,,,,nein,nein,nein,nein,ja,,,,,37.0,10.0,2.0,2.0,0.0,1.0,,0.009444058,nein,,,,,
41,42.0,NBL,Maschinenbau,nein,nein,nein,,nein,,international,0.33082053,0.25214174,nein,8.501861,ja,nein,nein,ja,selbst,30<=x<50,50<=x<75,ja,30<=x<50,,,,,,,,,,,,,,,,,0.037699565,,gleich,0.0,,staendig,2.1285703,3.030116,mittel,niedrig,mittel,nein,nein,nein,nein,nein,nein,ja,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,ja,ja,,ja,nein,nein,ja,nein,nein,nein,,,,,,,,,,,,,,,,,mittel,,nein,mittel,niedrig,nein,nein,nein,nein,nein,niedrig,,nein,nein,nein,nein,,,,hoch,hoch,hoch,nein,nein,nein,niedrig,niedrig,mittel,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,10<=x<15,75<=x<=100,x=0,x=0,10.0,,2.0,2.0,0.0,0.0,0.18615332,0.0058022267,nein,0.010760695,nein,,,0.17844409
42,43.0,NBL,Bergbau,nein,nein,nein,,nein,,ueberregional,,0.0,ja,33.41037,ja,ja,ja,ja,zusammen,10<=x<15,75<=x<=100,ja,10<=x<15,2.0,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,0.0,0.0,0.0,,unbekannt,,0.0,nie,,,mittel,niedrig,mittel,nein,nein,nein,nein,mittel,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,niedrig,hoch,mittel,mittel,mittel,nein,nein,nein,nein,niedrig,niedrig,,nein,ja,nein,nein,,,,niedrig,niedrig,nein,nein,nein,nein,nein,hoch,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,ja,ja,ja,ja,nein,15<=x<20,50<=x<75,5<=x<10,15<=x<20,59.0,18.0,3.0,2.0,-25.0,0.0,1.6722114,0.015261325,nein,0.27911964,nein,0.022784635,nein,
43,44.0,ABL,TechDL,nein,nein,nein,,nein,,ueberregional,7.708405,0.0,ja,100.29097,ja,ja,nein,nein,zusammen,,,nein,x=0,2.0,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,ja,nein,ja,1.0,0.010365544,0.010568423,,gleich,0.0,0.0,staendig,4.681681,102.029045,niedrig,mittel,mittel,niedrig,niedrig,nein,nein,nein,hoch,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,,niedrig,niedrig,niedrig,niedrig,nein,mittel,nein,hoch,niedrig,,nein,nein,ja,nein,,,,mittel,mittel,niedrig,nein,niedrig,niedrig,niedrig,niedrig,niedrig,nein,nein,nein,nein,nein,ja,nein,ja,nein,,,,hoch,,hoch,,ja,ja,ja,ja,nein,50<=x<75,15<=x<20,0<x<5,10<=x<15,57.0,3.0,1.0,1.0,5.0,3.0,3.894835,0.015298943,nein,0.110450335,nein,0.09073785,nein,
44,45.0,ABL,EHandKfz,ja,nein,,,,,ueberregional,9.05105,0.0,ja,82.85165,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,-2.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,niedrig,nein,,nein,nein,nein,nein,ja,nein,nein,niedrig,niedrig,nein,nein,niedrig,nein,nein,nein,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,ja,ja,nein,0<x<5,50<=x<75,5<=x<10,20<=x<30,70.0,17.0,2.0,2.0,-2.0,-19.0,2.0099807,0.0048521124,nein,,,0.026462179,nein,
45,46.0,ABL,Verkehr/Post,ja,nein,nein,,nein,,ueberregional,5.2817006,0.0,ja,43.631096,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,ja,,,,,,,hoch,,,,,ja,ja,ja,nein,ja,30<=x<50,30<=x<50,0<x<5,0<x<5,80.0,8.0,2.0,2.0,0.0,0.0,1.8857118,0.014329612,nein,0.091165364,nein,0.027932443,nein,
46,47.0,NBL,EDV/Telek,nein,nein,nein,,nein,,ueberregional,0.8997272,,,7.1663394,ja,nein,nein,ja,,,,,,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,ja,ja,ja,1.0,0.028171724,0.027433136,,gleich,0.0,0.0,nie,,,mittel,mittel,mittel,nein,nein,nein,nein,nein,nein,nein,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,,ja,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,ja,niedrig,nein,nein,nein,nein,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,50<=x<75,30<=x<50,x=0,x=0,34.0,14.0,2.0,2.0,33.0,19.0,0.24408656,0.02520929,nein,0.008367935,nein,0.25668815,nein,
47,48.0,ABL,Chemie,nein,nein,ja,ja,nein,,international,805.33295,418.59662,nein,2817.5413,ja,ja,nein,ja,selbst,,,,,,,,ja,21.543665,,,,,,,,,,,,,,gleich,0.0,,staendig,608.3793,0.0,mittel,niedrig,hoch,niedrig,mittel,mittel,mittel,hoch,mittel,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,hoch,mittel,niedrig,hoch,mittel,nein,nein,nein,nein,niedrig,mittel,,nein,nein,nein,nein,nein,nein,nein,mittel,niedrig,nein,nein,mittel,niedrig,nein,niedrig,niedrig,,,,,,,,,,,,,,,,,ja,ja,ja,ja,ja,,,,,29.0,11.0,3.0,3.0,1.0,0.0,180.57475,,,15.824817,nein,,,351.10025
48,49.0,ABL,Verkehr/Post,ja,nein,nein,,nein,,,0.58329076,,,5.7503605,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,ja,ja,ja,hoch,hoch,nein,nein,nein,nein,nein,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,ja,ja,,,,,,20.0,3.0,,-20.0,,0.07164014,,,,,0.0048070243,nein,
49,50.0,ABL,ETechnik,nein,nein,nein,,nein,,national-lokal,0.24267009,0.0,ja,2.1389606,nein,ja,nein,ja,,,,,,,,,ja,0.0015919058,nein,0.0,ja,0.010042243,nein,0.0,nein,nein,nein,0.0,0.0,0.016446583,,unbekannt,,0.0020369897,,,,niedrig,niedrig,nein,mittel,hoch,niedrig,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,niedrig,,mittel,mittel,niedrig,nein,nein,niedrig,nein,hoch,nein,,nein,nein,nein,nein,ja,ja,nein,mittel,hoch,nein,nein,nein,nein,niedrig,hoch,hoch,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,ja,nein,nein,nein,x=0,75<=x<=100,x=0,x=0,nein,nein,2.0,2.0,0.0,0.0,0.08908597,0.0,ja,0.0098843,nein,0.0018465956,nein,0.00323865
50,51.0,ABL,UDL,nein,nein,ja,ja,ja,nein,international,14.192705,1.5583079,nein,48.906963,nein,ja,nein,ja,,,,,,2.0,nein,x=0,ja,0.053040687,nein,0.0,ja,0.15023082,ja,0.05269442,ja,nein,ja,1.0,0.05026244,0.27587998,,fallen,-40.0,0.05309437,,,,mittel,nein,mittel,niedrig,niedrig,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,nein,hoch,mittel,nein,mittel,nein,nein,nein,niedrig,nein,,nein,nein,nein,nein,,,,hoch,hoch,hoch,niedrig,niedrig,niedrig,mittel,niedrig,niedrig,nein,nein,nein,nein,nein,nein,ja,nein,nein,,,,,,,,ja,ja,nein,ja,nein,50<=x<75,30<=x<50,5<=x<10,x=0,70.0,15.0,2.0,2.0,0.0,0.0,1.9395661,0.02067164,nein,0.11093883,nein,0.025641402,nein,
51,52.0,ABL,EDV/Telek,nein,nein,ja,ja,,,grenzueber.-lokal,3.4314935,,,36.45117,ja,ja,nein,ja,selbst,,,nein,x=0,1.0,,,,,,,,,,,,,,,,,,gleich,0.0,,,,,hoch,mittel,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nein,,,,,,,,,,,,,,,,,mittel,niedrig,nein,mittel,niedrig,nein,nein,nein,nein,niedrig,niedrig,,,,,,,,,mittel,,,,,niedrig,niedrig,,,nein,nein,nein,nein,nein,nein,nein,nein,ja,,,,,,,mittel,ja,ja,ja,nein,nein,,,,,55.0,25.0,,,,,,,,,,,,
52,53.0,NBL,Sonst.DL,ja,nein,nein,,nein,,national-lokal,0.10078876,0.0,ja,23.875246,nein,nein,nein,nein,,x=0,75<=x<=100,nein,x=0,,nein,x=0,nein,0.0,nein,0.0,nein,0.0,nein,0.0,nein,nein,nein,,0.0,0.0,0.0,,0.0,,nie,0.0,0.0,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,nein,nein,nein,nein,nein,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,,,,,,,,,,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,nein,,nein,nein,nein,nein,nein,ja,nein,mittel,mittel,niedrig,mittel,hoch,mittel,mittel,niedrig,niedrig,nein,nein,nein,nein,nein,nein,nein,nein,nein,,,,,,,,nein,nein,nein,nein,nein,5<=x<10,75<=x<=100,x=0,20<=x<30,50.0,15.0,2.0,2.0,0.0,0.0,0.18371375,0.0,ja,0.0024887614,nein,0.0023326422,nein,
